218106224,2025-03-07 20:19:25.000000000,+00,gdas.t06z.atms.tm00.bufr_d.20250218,2025-03-07 20:20:19
1490579600,2025-03-07 20:19:55.000000000,+00,gdas.t06z.crisf4.tm00.bufr_d.20250218,2025-03-07 20:20:19
24095264,2025-03-07 20:19:19.000000000,+00,gdas.t06z.eshrs3.tm00.bufr_d.20250218,2025-03-07 20:20:19
40309272,2025-03-07 20:19:13.000000000,+00,gdas.t06z.esmhs.tm00.bufr_d.20250218,2025-03-07 20:20:19
10787624,2025-03-07 20:19:21.000000000,+00,gdas.t06z.gome.tm00.bufr_d.20250218,2025-03-07 20:20:19
1836272,2025-03-07 20:19:17.000000000,+00,gdas.t06z.gpsipw.tm00.bufr_d.nr.20250218,2025-03-07 20:20:19
54861760,2025-03-07 20:19:39.000000000,+00,gdas.t06z.gpsro.tm00.bufr_d.20250218,2025-03-07 20:20:19
822873896,2025-03-07 20:19:38.000000000,+00,gdas.t06z.mtiasi.tm00.bufr_d.20250218,2025-03-07 20:20:19
0,2025-03-07 20:19:20.000000000,+00,gdas.t06z.osbuv8.tm00.bufr_d.20250218,2025-03-07 20:20:19
54599056,2025-03-07 20:19:57.000000000,+00,gdas.t06z.prepbufr.nr.20250218,2025-03-07 20:20:19
98164168,2025-03-07 20:19:28.000000000,+00,gdas.t06z.satwnd.tm00.bufr_d.20250218,2025-03-07 20:20:19
13759952,2025-03-07 20:54:12.000000000,+00,gdas.t12z.1bamua.tm00.bufr_d.20250218,2025-03-07 20:55:14
15627192,2025-03-07 20:54:16.000000000,+00,gdas.t12z.1bhrs4.tm00.bufr_d.20250218,2025-03-07 20:55:14
0,2025-03-07 20:54:10.000000000,+00,gdas.t12z.airsev.tm00.bufr_d.20250218,2025-03-07 20:55:14
217595624,2025-03-07 20:54:24.000000000,+00,gdas.t12z.atms.tm00.bufr_d.20250218,2025-03-07 20:55:14
1487871432,2025-03-07 20:54:53.000000000,+00,gdas.t12z.crisf4.tm00.bufr_d.20250218,2025-03-07 20:55:14
29549408,2025-03-07 20:54:13.000000000,+00,gdas.t12z.eshrs3.tm00.bufr_d.20250218,2025-03-07 20:55:14
56896232,2025-03-07 20:54:20.000000000,+00,gdas.t12z.esmhs.tm00.bufr_d.20250218,2025-03-07 20:55:14
10540528,2025-03-07 20:54:21.000000000,+00,gdas.t12z.gome.tm00.bufr_d.20250218,2025-03-07 20:55:14
1848208,2025-03-07 20:54:18.000000000,+00,gdas.t12z.gpsipw.tm00.bufr_d.nr.20250218,2025-03-07 20:55:14
56409016,2025-03-07 20:54:29.000000000,+00,gdas.t12z.gpsro.tm00.bufr_d.20250218,2025-03-07 20:55:14
764781696,2025-03-07 20:54:38.000000000,+00,gdas.t12z.mtiasi.tm00.bufr_d.20250218,2025-03-07 20:55:14
0,2025-03-07 20:54:17.000000000,+00,gdas.t12z.osbuv8.tm00.bufr_d.20250218,2025-03-07 20:55:14
62186664,2025-03-07 20:54:15.000000000,+00,gdas.t12z.prepbufr.nr.20250218,2025-03-07 20:55:14
125628992,2025-03-07 20:54:27.000000000,+00,gdas.t12z.satwnd.tm00.bufr_d.20250218,2025-03-07 20:55:14
12762280,2025-03-07 21:30:12.000000000,+00,gdas.t18z.1bamua.tm00.bufr_d.20250218,2025-03-07 21:31:16
15192792,2025-03-07 21:30:15.000000000,+00,gdas.t18z.1bhrs4.tm00.bufr_d.20250218,2025-03-07 21:31:16
0,2025-03-07 21:30:11.000000000,+00,gdas.t18z.airsev.tm00.bufr_d.20250218,2025-03-07 21:31:16
217653376,2025-03-07 21:30:25.000000000,+00,gdas.t18z.atms.tm00.bufr_d.20250218,2025-03-07 21:31:16
1475415024,2025-03-07 21:30:53.000000000,+00,gdas.t18z.crisf4.tm00.bufr_d.20250218,2025-03-07 21:31:16
25005464,2025-03-07 21:30:20.000000000,+00,gdas.t18z.eshrs3.tm00.bufr_d.20250218,2025-03-07 21:31:16
43786232,2025-03-07 21:30:14.000000000,+00,gdas.t18z.esmhs.tm00.bufr_d.20250218,2025-03-07 21:31:16
10551896,2025-03-07 21:30:19.000000000,+00,gdas.t18z.gome.tm00.bufr_d.20250218,2025-03-07 21:31:16
1920056,2025-03-07 21:30:17.000000000,+00,gdas.t18z.gpsipw.tm00.bufr_d.nr.20250218,2025-03-07 21:31:16
48840960,2025-03-07 21:30:38.000000000,+00,gdas.t18z.gpsro.tm00.bufr_d.20250218,2025-03-07 21:31:16
763825920,2025-03-07 21:30:36.000000000,+00,gdas.t18z.mtiasi.tm00.bufr_d.20250218,2025-03-07 21:31:16
0,2025-03-07 21:30:18.000000000,+00,gdas.t18z.osbuv8.tm00.bufr_d.20250218,2025-03-07 21:31:16
53908888,2025-03-07 21:30:55.000000000,+00,gdas.t18z.prepbufr.nr.20250218,2025-03-07 21:31:16
172581720,2025-03-07 21:30:28.000000000,+00,gdas.t18z.satwnd.tm00.bufr_d.20250218,2025-03-07 21:31:16
13641928,2025-03-07 22:04:12.000000000,+00,gdas.t00z.1bamua.tm00.bufr_d.20250219,2025-03-07 22:05:17
15177136,2025-03-07 22:04:16.000000000,+00,gdas.t00z.1bhrs4.tm00.bufr_d.20250219,2025-03-07 22:05:17
0,2025-03-07 22:04:10.000000000,+00,gdas.t00z.airsev.tm00.bufr_d.20250219,2025-03-07 22:05:17
217053568,2025-03-07 22:04:23.000000000,+00,gdas.t00z.atms.tm00.bufr_d.20250219,2025-03-07 22:05:17
1483301872,2025-03-07 22:04:54.000000000,+00,gdas.t00z.crisf4.tm00.bufr_d.20250219,2025-03-07 22:05:17
30447016,2025-03-07 22:04:15.000000000,+00,gdas.t00z.eshrs3.tm00.bufr_d.20250219,2025-03-07 22:05:17
71905112,2025-03-07 22:04:14.000000000,+00,gdas.t00z.esmhs.tm00.bufr_d.20250219,2025-03-07 22:05:17
10787560,2025-03-07 22:04:20.000000000,+00,gdas.t00z.gome.tm00.bufr_d.20250219,2025-03-07 22:05:17
1775600,2025-03-07 22:04:18.000000000,+00,gdas.t00z.gpsipw.tm00.bufr_d.nr.20250219,2025-03-07 22:05:17
53387680,2025-03-07 22:04:38.000000000,+00,gdas.t00z.gpsro.tm00.bufr_d.20250219,2025-03-07 22:05:17
822949864,2025-03-07 22:04:36.000000000,+00,gdas.t00z.mtiasi.tm00.bufr_d.20250219,2025-03-07 22:05:17
0,2025-03-07 22:04:19.000000000,+00,gdas.t00z.osbuv8.tm00.bufr_d.20250219,2025-03-07 22:05:17
62875992,2025-03-07 22:04:56.000000000,+00,gdas.t00z.prepbufr.nr.20250219,2025-03-07 22:05:17
130847992,2025-03-07 22:04:26.000000000,+00,gdas.t00z.satwnd.tm00.bufr_d.20250219,2025-03-07 22:05:17
13725920,2025-03-08 08:35:13.000000000,+00,gdas.t06z.1bamua.tm00.bufr_d.20250219,2025-03-08 08:36:21
15207760,2025-03-08 08:35:12.000000000,+00,gdas.t06z.1bhrs4.tm00.bufr_d.20250219,2025-03-08 08:36:21
0,2025-03-08 08:35:10.000000000,+00,gdas.t06z.airsev.tm00.bufr_d.20250219,2025-03-08 08:36:21
218255536,2025-03-08 08:35:23.000000000,+00,gdas.t06z.atms.tm00.bufr_d.20250219,2025-03-08 08:36:21
1489880088,2025-03-08 08:35:53.000000000,+00,gdas.t06z.crisf4.tm00.bufr_d.20250219,2025-03-08 08:36:21
23723392,2025-03-08 08:35:16.000000000,+00,gdas.t06z.eshrs3.tm00.bufr_d.20250219,2025-03-08 08:36:21
39049488,2025-03-08 08:35:14.000000000,+00,gdas.t06z.esmhs.tm00.bufr_d.20250219,2025-03-08 08:36:21
10558344,2025-03-08 08:35:19.000000000,+00,gdas.t06z.gome.tm00.bufr_d.20250219,2025-03-08 08:36:21
1912928,2025-03-08 08:35:18.000000000,+00,gdas.t06z.gpsipw.tm00.bufr_d.nr.20250219,2025-03-08 08:36:21
45436552,2025-03-08 08:35:36.000000000,+00,gdas.t06z.gpsro.tm00.bufr_d.20250219,2025-03-08 08:36:21
819176008,2025-03-08 08:35:35.000000000,+00,gdas.t06z.mtiasi.tm00.bufr_d.20250219,2025-03-08 08:36:21
0,2025-03-08 08:35:17.000000000,+00,gdas.t06z.osbuv8.tm00.bufr_d.20250219,2025-03-08 08:36:21
59411136,2025-03-08 08:35:54.000000000,+00,gdas.t06z.prepbufr.nr.20250219,2025-03-08 08:36:21
104647392,2025-03-08 08:35:25.000000000,+00,gdas.t06z.satwnd.tm00.bufr_d.20250219,2025-03-08 08:36:21
13944072,2025-03-08 09:09:14.000000000,+00,gdas.t12z.1bamua.tm00.bufr_d.20250219,2025-03-08 09:10:19
15610984,2025-03-08 09:09:17.000000000,+00,gdas.t12z.1bhrs4.tm00.bufr_d.20250219,2025-03-08 09:10:19
0,2025-03-08 09:09:10.000000000,+00,gdas.t12z.airsev.tm00.bufr_d.20250219,2025-03-08 09:10:19
217545480,2025-03-08 09:09:23.000000000,+00,gdas.t12z.atms.tm00.bufr_d.20250219,2025-03-08 09:10:19
1487919160,2025-03-08 09:09:52.000000000,+00,gdas.t12z.crisf4.tm00.bufr_d.20250219,2025-03-08 09:10:19
26653480,2025-03-08 09:09:13.000000000,+00,gdas.t12z.eshrs3.tm00.bufr_d.20250219,2025-03-08 09:10:19
54838368,2025-03-08 09:09:16.000000000,+00,gdas.t12z.esmhs.tm00.bufr_d.20250219,2025-03-08 09:10:19
10777520,2025-03-08 09:09:19.000000000,+00,gdas.t12z.gome.tm00.bufr_d.20250219,2025-03-08 09:10:19
1826976,2025-03-08 09:09:12.000000000,+00,gdas.t12z.gpsipw.tm00.bufr_d.nr.20250219,2025-03-08 09:10:19
50824416,2025-03-08 09:09:36.000000000,+00,gdas.t12z.gpsro.tm00.bufr_d.20250219,2025-03-08 09:10:19
763121296,2025-03-08 09:09:31.000000000,+00,gdas.t12z.mtiasi.tm00.bufr_d.20250219,2025-03-08 09:10:19
0,2025-03-08 09:09:20.000000000,+00,gdas.t12z.osbuv8.tm00.bufr_d.20250219,2025-03-08 09:10:19
65704736,2025-03-08 09:09:53.000000000,+00,gdas.t12z.prepbufr.nr.20250219,2025-03-08 09:10:19
123495848,2025-03-08 09:09:34.000000000,+00,gdas.t12z.satwnd.tm00.bufr_d.20250219,2025-03-08 09:10:19
13725352,2025-03-08 09:43:12.000000000,+00,gdas.t18z.1bamua.tm00.bufr_d.20250219,2025-03-08 09:44:25
15198392,2025-03-08 09:43:22.000000000,+00,gdas.t18z.1bhrs4.tm00.bufr_d.20250219,2025-03-08 09:44:25
0,2025-03-08 09:43:11.000000000,+00,gdas.t18z.airsev.tm00.bufr_d.20250219,2025-03-08 09:44:25
217785952,2025-03-08 09:43:20.000000000,+00,gdas.t18z.atms.tm00.bufr_d.20250219,2025-03-08 09:44:25
1480942824,2025-03-08 09:43:52.000000000,+00,gdas.t18z.crisf4.tm00.bufr_d.20250219,2025-03-08 09:44:25
23819144,2025-03-08 09:43:13.000000000,+00,gdas.t18z.eshrs3.tm00.bufr_d.20250219,2025-03-08 09:44:25
41474448,2025-03-08 09:43:17.000000000,+00,gdas.t18z.esmhs.tm00.bufr_d.20250219,2025-03-08 09:44:25
10555264,2025-03-08 09:43:23.000000000,+00,gdas.t18z.gome.tm00.bufr_d.20250219,2025-03-08 09:44:25
1933056,2025-03-08 09:43:14.000000000,+00,gdas.t18z.gpsipw.tm00.bufr_d.nr.20250219,2025-03-08 09:44:25
49924424,2025-03-08 09:43:54.000000000,+00,gdas.t18z.gpsro.tm00.bufr_d.20250219,2025-03-08 09:44:25
821047368,2025-03-08 09:43:35.000000000,+00,gdas.t18z.mtiasi.tm00.bufr_d.20250219,2025-03-08 09:44:25
0,2025-03-08 09:43:15.000000000,+00,gdas.t18z.osbuv8.tm00.bufr_d.20250219,2025-03-08 09:44:25
55130024,2025-03-08 09:43:56.000000000,+00,gdas.t18z.prepbufr.nr.20250219,2025-03-08 09:44:25
173610928,2025-03-08 09:43:26.000000000,+00,gdas.t18z.satwnd.tm00.bufr_d.20250219,2025-03-08 09:44:25
13648608,2025-03-08 10:17:13.000000000,+00,gdas.t00z.1bamua.tm00.bufr_d.20250220,2025-03-08 10:18:21
15194416,2025-03-08 10:17:15.000000000,+00,gdas.t00z.1bhrs4.tm00.bufr_d.20250220,2025-03-08 10:18:21
0,2025-03-08 10:17:11.000000000,+00,gdas.t00z.airsev.tm00.bufr_d.20250220,2025-03-08 10:18:21
217125552,2025-03-08 10:17:23.000000000,+00,gdas.t00z.atms.tm00.bufr_d.20250220,2025-03-08 10:18:21
1483828560,2025-03-08 10:17:56.000000000,+00,gdas.t00z.crisf4.tm00.bufr_d.20250220,2025-03-08 10:18:21
29572808,2025-03-08 10:17:16.000000000,+00,gdas.t00z.eshrs3.tm00.bufr_d.20250220,2025-03-08 10:18:21
67460264,2025-03-08 10:17:18.000000000,+00,gdas.t00z.esmhs.tm00.bufr_d.20250220,2025-03-08 10:18:21
10780304,2025-03-08 10:17:20.000000000,+00,gdas.t00z.gome.tm00.bufr_d.20250220,2025-03-08 10:18:21
1734664,2025-03-08 10:17:12.000000000,+00,gdas.t00z.gpsipw.tm00.bufr_d.nr.20250220,2025-03-08 10:18:21
51929728,2025-03-08 10:17:38.000000000,+00,gdas.t00z.gpsro.tm00.bufr_d.20250220,2025-03-08 10:18:21
821731864,2025-03-08 10:17:34.000000000,+00,gdas.t00z.mtiasi.tm00.bufr_d.20250220,2025-03-08 10:18:21
0,2025-03-08 10:17:19.000000000,+00,gdas.t00z.osbuv8.tm00.bufr_d.20250220,2025-03-08 10:18:21
61426928,2025-03-08 10:17:40.000000000,+00,gdas.t00z.prepbufr.nr.20250220,2025-03-08 10:18:21
148399048,2025-03-08 10:17:37.000000000,+00,gdas.t00z.satwnd.tm00.bufr_d.20250220,2025-03-08 10:18:21
13769776,2025-03-08 14:40:13.000000000,+00,gdas.t06z.1bamua.tm00.bufr_d.20250220,2025-03-08 14:41:22
15189616,2025-03-08 14:40:19.000000000,+00,gdas.t06z.1bhrs4.tm00.bufr_d.20250220,2025-03-08 14:41:22
0,2025-03-08 14:40:10.000000000,+00,gdas.t06z.airsev.tm00.bufr_d.20250220,2025-03-08 14:41:22
218190600,2025-03-08 14:40:24.000000000,+00,gdas.t06z.atms.tm00.bufr_d.20250220,2025-03-08 14:41:22
1490378912,2025-03-08 14:40:55.000000000,+00,gdas.t06z.crisf4.tm00.bufr_d.20250220,2025-03-08 14:41:22
21162648,2025-03-08 14:40:16.000000000,+00,gdas.t06z.eshrs3.tm00.bufr_d.20250220,2025-03-08 14:41:22
36991008,2025-03-08 14:40:12.000000000,+00,gdas.t06z.esmhs.tm00.bufr_d.20250220,2025-03-08 14:41:22
10561864,2025-03-08 14:40:21.000000000,+00,gdas.t06z.gome.tm00.bufr_d.20250220,2025-03-08 14:41:22
1863648,2025-03-08 14:40:18.000000000,+00,gdas.t06z.gpsipw.tm00.bufr_d.nr.20250220,2025-03-08 14:41:22
54162752,2025-03-08 14:40:40.000000000,+00,gdas.t06z.gpsro.tm00.bufr_d.20250220,2025-03-08 14:41:22
818118656,2025-03-08 14:40:38.000000000,+00,gdas.t06z.mtiasi.tm00.bufr_d.20250220,2025-03-08 14:41:22
0,2025-03-08 14:40:20.000000000,+00,gdas.t06z.osbuv8.tm00.bufr_d.20250220,2025-03-08 14:41:22
54915632,2025-03-08 14:40:15.000000000,+00,gdas.t06z.prepbufr.nr.20250220,2025-03-08 14:41:22
104250520,2025-03-08 14:40:27.000000000,+00,gdas.t06z.satwnd.tm00.bufr_d.20250220,2025-03-08 14:41:22
14173088,2025-03-08 15:15:12.000000000,+00,gdas.t12z.1bamua.tm00.bufr_d.20250220,2025-03-08 15:16:19
15540760,2025-03-08 15:15:16.000000000,+00,gdas.t12z.1bhrs4.tm00.bufr_d.20250220,2025-03-08 15:16:19
0,2025-03-08 15:15:10.000000000,+00,gdas.t12z.airsev.tm00.bufr_d.20250220,2025-03-08 15:16:19
217354712,2025-03-08 15:15:25.000000000,+00,gdas.t12z.atms.tm00.bufr_d.20250220,2025-03-08 15:16:19
1486443000,2025-03-08 15:15:54.000000000,+00,gdas.t12z.crisf4.tm00.bufr_d.20250220,2025-03-08 15:16:19
26346728,2025-03-08 15:15:17.000000000,+00,gdas.t12z.eshrs3.tm00.bufr_d.20250220,2025-03-08 15:16:19
55191336,2025-03-08 15:15:19.000000000,+00,gdas.t12z.esmhs.tm00.bufr_d.20250220,2025-03-08 15:16:19
10774824,2025-03-08 15:15:21.000000000,+00,gdas.t12z.gome.tm00.bufr_d.20250220,2025-03-08 15:16:19
1929280,2025-03-08 15:15:13.000000000,+00,gdas.t12z.gpsipw.tm00.bufr_d.nr.20250220,2025-03-08 15:16:19
55886432,2025-03-08 15:15:38.000000000,+00,gdas.t12z.gpsro.tm00.bufr_d.20250220,2025-03-08 15:16:19
827973712,2025-03-08 15:15:36.000000000,+00,gdas.t12z.mtiasi.tm00.bufr_d.20250220,2025-03-08 15:16:19
0,2025-03-08 15:15:20.000000000,+00,gdas.t12z.osbuv8.tm00.bufr_d.20250220,2025-03-08 15:16:19
61781616,2025-03-08 15:15:15.000000000,+00,gdas.t12z.prepbufr.nr.20250220,2025-03-08 15:16:19
119873168,2025-03-08 15:15:27.000000000,+00,gdas.t12z.satwnd.tm00.bufr_d.20250220,2025-03-08 15:16:19
13851488,2025-03-08 15:50:14.000000000,+00,gdas.t18z.1bamua.tm00.bufr_d.20250220,2025-03-08 15:51:22
15190320,2025-03-08 15:50:15.000000000,+00,gdas.t18z.1bhrs4.tm00.bufr_d.20250220,2025-03-08 15:51:22
0,2025-03-08 15:50:11.000000000,+00,gdas.t18z.airsev.tm00.bufr_d.20250220,2025-03-08 15:51:22
217747208,2025-03-08 15:50:23.000000000,+00,gdas.t18z.atms.tm00.bufr_d.20250220,2025-03-08 15:51:22
1480798000,2025-03-08 15:50:54.000000000,+00,gdas.t18z.crisf4.tm00.bufr_d.20250220,2025-03-08 15:51:22
24068888,2025-03-08 15:50:18.000000000,+00,gdas.t18z.eshrs3.tm00.bufr_d.20250220,2025-03-08 15:51:22
35720736,2025-03-08 15:50:12.000000000,+00,gdas.t18z.esmhs.tm00.bufr_d.20250220,2025-03-08 15:51:22
10555256,2025-03-08 15:50:19.000000000,+00,gdas.t18z.gome.tm00.bufr_d.20250220,2025-03-08 15:51:22
1997576,2025-03-08 15:50:16.000000000,+00,gdas.t18z.gpsipw.tm00.bufr_d.nr.20250220,2025-03-08 15:51:22
53166968,2025-03-08 15:50:37.000000000,+00,gdas.t18z.gpsro.tm00.bufr_d.20250220,2025-03-08 15:51:22
818819384,2025-03-08 15:50:35.000000000,+00,gdas.t18z.mtiasi.tm00.bufr_d.20250220,2025-03-08 15:51:22
0,2025-03-08 15:50:17.000000000,+00,gdas.t18z.osbuv8.tm00.bufr_d.20250220,2025-03-08 15:51:22
53993184,2025-03-08 15:50:56.000000000,+00,gdas.t18z.prepbufr.nr.20250220,2025-03-08 15:51:22
172274832,2025-03-08 15:50:26.000000000,+00,gdas.t18z.satwnd.tm00.bufr_d.20250220,2025-03-08 15:51:22
13577032,2025-03-08 16:24:12.000000000,+00,gdas.t00z.1bamua.tm00.bufr_d.20250221,2025-03-08 16:25:24
15239408,2025-03-08 16:24:16.000000000,+00,gdas.t00z.1bhrs4.tm00.bufr_d.20250221,2025-03-08 16:25:24
0,2025-03-08 16:24:10.000000000,+00,gdas.t00z.airsev.tm00.bufr_d.20250221,2025-03-08 16:25:24
217243424,2025-03-08 16:24:23.000000000,+00,gdas.t00z.atms.tm00.bufr_d.20250221,2025-03-08 16:25:24
1483755464,2025-03-08 16:24:55.000000000,+00,gdas.t00z.crisf4.tm00.bufr_d.20250221,2025-03-08 16:25:24
29565944,2025-03-08 16:24:15.000000000,+00,gdas.t00z.eshrs3.tm00.bufr_d.20250221,2025-03-08 16:25:24
59800112,2025-03-08 16:24:14.000000000,+00,gdas.t00z.esmhs.tm00.bufr_d.20250221,2025-03-08 16:25:24
10588784,2025-03-08 16:24:20.000000000,+00,gdas.t00z.gome.tm00.bufr_d.20250221,2025-03-08 16:25:24
1625120,2025-03-08 16:24:19.000000000,+00,gdas.t00z.gpsipw.tm00.bufr_d.nr.20250221,2025-03-08 16:25:24
53748192,2025-03-08 16:24:39.000000000,+00,gdas.t00z.gpsro.tm00.bufr_d.20250221,2025-03-08 16:25:24
819023568,2025-03-08 16:24:37.000000000,+00,gdas.t00z.mtiasi.tm00.bufr_d.20250221,2025-03-08 16:25:24
0,2025-03-08 16:24:17.000000000,+00,gdas.t00z.osbuv8.tm00.bufr_d.20250221,2025-03-08 16:25:24
61634432,2025-03-08 16:24:56.000000000,+00,gdas.t00z.prepbufr.nr.20250221,2025-03-08 16:25:24
148843888,2025-03-08 16:24:26.000000000,+00,gdas.t00z.satwnd.tm00.bufr_d.20250221,2025-03-08 16:25:24
13796816,2025-03-08 20:53:17.000000000,+00,gdas.t06z.1bamua.tm00.bufr_d.20250221,2025-03-08 20:54:23
15213664,2025-03-08 20:53:15.000000000,+00,gdas.t06z.1bhrs4.tm00.bufr_d.20250221,2025-03-08 20:54:23
0,2025-03-08 20:53:11.000000000,+00,gdas.t06z.airsev.tm00.bufr_d.20250221,2025-03-08 20:54:23
217916976,2025-03-08 20:53:24.000000000,+00,gdas.t06z.atms.tm00.bufr_d.20250221,2025-03-08 20:54:23
1490165408,2025-03-08 20:53:53.000000000,+00,gdas.t06z.crisf4.tm00.bufr_d.20250221,2025-03-08 20:54:23
22173744,2025-03-08 20:53:12.000000000,+00,gdas.t06z.eshrs3.tm00.bufr_d.20250221,2025-03-08 20:54:23
32800648,2025-03-08 20:53:19.000000000,+00,gdas.t06z.esmhs.tm00.bufr_d.20250221,2025-03-08 20:54:23
10739032,2025-03-08 20:53:21.000000000,+00,gdas.t06z.gome.tm00.bufr_d.20250221,2025-03-08 20:54:23
2011744,2025-03-08 20:53:16.000000000,+00,gdas.t06z.gpsipw.tm00.bufr_d.nr.20250221,2025-03-08 20:54:23
51082696,2025-03-08 20:53:37.000000000,+00,gdas.t06z.gpsro.tm00.bufr_d.20250221,2025-03-08 20:54:23
819101904,2025-03-08 20:53:36.000000000,+00,gdas.t06z.mtiasi.tm00.bufr_d.20250221,2025-03-08 20:54:23
0,2025-03-08 20:53:20.000000000,+00,gdas.t06z.osbuv8.tm00.bufr_d.20250221,2025-03-08 20:54:23
55426176,2025-03-08 20:53:14.000000000,+00,gdas.t06z.prepbufr.nr.20250221,2025-03-08 20:54:23
102895384,2025-03-08 20:53:27.000000000,+00,gdas.t06z.satwnd.tm00.bufr_d.20250221,2025-03-08 20:54:23
14109928,2025-03-08 21:28:13.000000000,+00,gdas.t12z.1bamua.tm00.bufr_d.20250221,2025-03-08 21:29:25
15676848,2025-03-08 21:28:15.000000000,+00,gdas.t12z.1bhrs4.tm00.bufr_d.20250221,2025-03-08 21:29:25
0,2025-03-08 21:28:11.000000000,+00,gdas.t12z.airsev.tm00.bufr_d.20250221,2025-03-08 21:29:25
217257328,2025-03-08 21:28:25.000000000,+00,gdas.t12z.atms.tm00.bufr_d.20250221,2025-03-08 21:29:25
1486489880,2025-03-08 21:28:55.000000000,+00,gdas.t12z.crisf4.tm00.bufr_d.20250221,2025-03-08 21:29:25
24896424,2025-03-08 21:28:12.000000000,+00,gdas.t12z.eshrs3.tm00.bufr_d.20250221,2025-03-08 21:29:25
44672008,2025-03-08 21:28:19.000000000,+00,gdas.t12z.esmhs.tm00.bufr_d.20250221,2025-03-08 21:29:25
10551904,2025-03-08 21:28:17.000000000,+00,gdas.t12z.gome.tm00.bufr_d.20250221,2025-03-08 21:29:25
2019104,2025-03-08 21:28:16.000000000,+00,gdas.t12z.gpsipw.tm00.bufr_d.nr.20250221,2025-03-08 21:29:25
55032184,2025-03-08 21:28:39.000000000,+00,gdas.t12z.gpsro.tm00.bufr_d.20250221,2025-03-08 21:29:25
799745912,2025-03-08 21:28:37.000000000,+00,gdas.t12z.mtiasi.tm00.bufr_d.20250221,2025-03-08 21:29:25
0,2025-03-08 21:28:20.000000000,+00,gdas.t12z.osbuv8.tm00.bufr_d.20250221,2025-03-08 21:29:25
62033888,2025-03-08 21:28:22.000000000,+00,gdas.t12z.prepbufr.nr.20250221,2025-03-08 21:29:25
121356168,2025-03-08 21:28:28.000000000,+00,gdas.t12z.satwnd.tm00.bufr_d.20250221,2025-03-08 21:29:25
13842688,2025-03-08 22:04:13.000000000,+00,gdas.t18z.1bamua.tm00.bufr_d.20250221,2025-03-08 22:05:24
15215120,2025-03-08 22:04:15.000000000,+00,gdas.t18z.1bhrs4.tm00.bufr_d.20250221,2025-03-08 22:05:24
0,2025-03-08 22:04:10.000000000,+00,gdas.t18z.airsev.tm00.bufr_d.20250221,2025-03-08 22:05:24
218013256,2025-03-08 22:04:22.000000000,+00,gdas.t18z.atms.tm00.bufr_d.20250221,2025-03-08 22:05:24
1480590312,2025-03-08 22:04:52.000000000,+00,gdas.t18z.crisf4.tm00.bufr_d.20250221,2025-03-08 22:05:24
22638432,2025-03-08 22:04:14.000000000,+00,gdas.t18z.eshrs3.tm00.bufr_d.20250221,2025-03-08 22:05:24
32024272,2025-03-08 22:04:11.000000000,+00,gdas.t18z.esmhs.tm00.bufr_d.20250221,2025-03-08 22:05:24
10775080,2025-03-08 22:04:18.000000000,+00,gdas.t18z.gome.tm00.bufr_d.20250221,2025-03-08 22:05:24
2014056,2025-03-08 22:04:16.000000000,+00,gdas.t18z.gpsipw.tm00.bufr_d.nr.20250221,2025-03-08 22:05:24
